id_registro,id_municipio,rede_geral,fossa_septica,fossa_rudimendar,vala,Rio_lago_mar,outros,nao_possui
4098,4098,7449.0,3044.0,18319.0,378.0,434.0,637.0,220.0
4099,4099,80.0,1114.0,2845.0,55.0,7.0,11.0,5.0
4100,4100,37.0,359.0,3530.0,21.0,,13.0,7.0
4101,4101,10.0,148.0,5121.0,10.0,,39.0,29.0
4102,4102,9819.0,158.0,10977.0,15.0,,42.0,25.0
4103,4103,3956.0,77.0,345.0,9.0,,,
4104,4104,382267.0,46638.0,73319.0,342.0,399.0,321.0,280.0
4105,4105,69.0,201.0,6856.0,49.0,,25.0,57.0
4106,4106,83.0,44.0,4986.0,23.0,,9.0,12.0
4107,4107,36.0,1701.0,2819.0,6.0,,,9.0
4108,4108,1630.0,1293.0,8888.0,527.0,8.0,539.0,18.0
4109,4109,5419.0,454.0,7810.0,24.0,90.0,45.0,27.0
4110,4110,4999.0,8667.0,5989.0,13.0,8.0,25.0,5.0
4111,4111,15937.0,417.0,16094.0,61.0,,10.0,8.0
4112,4112,1070.0,7906.0,11835.0,328.0,441.0,321.0,228.0
4113,4113,,75.0,2898.0,73.0,,3.0,69.0
4114,4114,4541.0,1815.0,9595.0,506.0,15.0,292.0,204.0
4115,4115,110.0,1375.0,11162.0,179.0,55.0,35.0,86.0
4116,4116,1974.0,13287.0,31187.0,58.0,7.0,64.0,15.0
4117,4117,45.0,909.0,4890.0,19.0,,41.0,25.0
4118,4118,12355.0,1777.0,17704.0,9.0,2.0,9.0,11.0
4119,4119,61.0,104.0,8562.0,30.0,2.0,25.0,21.0
4120,4120,85.0,663.0,6060.0,5.0,9.0,8.0,22.0
4121,4121,4281.0,640.0,5055.0,117.0,1.0,58.0,43.0
4122,4122,263868.0,30413.0,59990.0,31.0,72.0,37.0,47.0
4123,4123,23.0,1165.0,4774.0,115.0,144.0,18.0,26.0
4124,4124,45.0,1480.0,4128.0,,,9.0,
4125,4125,3108.0,487.0,9684.0,317.0,40.0,145.0,81.0
4126,4126,6.0,241.0,3778.0,199.0,,603.0,151.0
4127,4127,21.0,19.0,4540.0,18.0,,,
4128,4128,6259.0,2506.0,6649.0,24.0,4.0,11.0,32.0
4129,4129,9115.0,17203.0,1719.0,459.0,453.0,199.0,57.0
4130,4130,11.0,158.0,3135.0,226.0,6.0,44.0,196.0
4131,4131,49.0,214.0,8225.0,23.0,,15.0,8.0
4132,4132,3173.0,6645.0,31195.0,46.0,423.0,27.0,73.0
4133,4133,28.0,761.0,4162.0,29.0,3.0,9.0,4.0
4134,4134,50.0,197.0,2073.0,,,4.0,
4135,4135,36.0,192.0,1618.0,,,8.0,
4136,4136,38.0,2078.0,8293.0,15.0,,8.0,17.0
4137,4137,137.0,318.0,11888.0,106.0,,57.0,31.0
4138,4138,4728.0,5363.0,4911.0,361.0,51.0,90.0,129.0
4139,4139,22.0,268.0,3363.0,8.0,,4.0,
4140,4140,104.0,45.0,3664.0,12.0,,7.0,
4141,4141,13.0,21.0,1368.0,12.0,,,
4142,4142,21.0,900.0,2531.0,2.0,,,24.0
4143,4143,223.0,414.0,11164.0,6.0,,5.0,6.0
4144,4144,503.0,466.0,6217.0,35.0,77.0,39.0,71.0
4145,4145,10734.0,2869.0,12817.0,16.0,,63.0,16.0
4146,4146,57.0,159.0,4665.0,51.0,,37.0,113.0
4147,4147,87.0,79.0,7884.0,35.0,,42.0,3.0
4148,4148,1404.0,2680.0,5634.0,314.0,35.0,361.0,725.0
4149,4149,2905.0,6891.0,3180.0,4.0,1.0,7.0,13.0
4150,4150,41.0,191.0,5214.0,4.0,3.0,7.0,3.0
4151,4151,271.0,2806.0,6974.0,60.0,45.0,137.0,38.0
4152,4152,29.0,1459.0,2363.0,3.0,4.0,21.0,15.0
4153,4153,55.0,233.0,7274.0,2.0,,17.0,1.0
4154,4154,32.0,431.0,6610.0,8.0,7.0,157.0,126.0
4155,4155,5.0,54.0,2722.0,12.0,,15.0,9.0
4156,4156,3898.0,3508.0,14346.0,627.0,112.0,307.0,521.0
4157,4157,38.0,12.0,3323.0,5.0,,,
4158,4158,32.0,1423.0,4214.0,9.0,,1.0,3.0
4159,4159,20332.0,2678.0,12803.0,23.0,,10.0,14.0
4160,4160,21765.0,5217.0,14120.0,494.0,91.0,659.0,196.0
4161,4161,17839.0,5735.0,7291.0,413.0,227.0,324.0,142.0
4162,4162,88.0,2108.0,11608.0,268.0,23.0,410.0,318.0
4163,4163,9050.0,2597.0,16792.0,32.0,9.0,6.0,37.0
4164,4164,52.0,1736.0,9868.0,23.0,,6.0,30.0
4165,4165,4090.0,165.0,5911.0,42.0,1.0,12.0,7.0
4166,4166,99989.0,13242.0,10939.0,4073.0,10290.0,450.0,767.0
4167,4167,132.0,16.0,2630.0,,,,4.0
4168,4168,60057.0,2570.0,18209.0,111.0,14.0,87.0,54.0
4169,4169,115.0,162.0,4531.0,,,,1.0
4170,4170,51801.0,13892.0,5826.0,67.0,138.0,42.0,124.0
4171,4171,35.0,1783.0,3273.0,121.0,5.0,164.0,24.0
4172,4172,46.0,1713.0,4879.0,181.0,4.0,37.0,21.0
4173,4173,464.0,2922.0,10107.0,25.0,,12.0,8.0
4174,4174,78.0,441.0,5086.0,,,36.0,9.0
4175,4175,261.0,1368.0,8497.0,2.0,,8.0,2.0
4176,4176,114.0,2415.0,3801.0,228.0,21.0,65.0,74.0
4177,4177,99.0,6921.0,3661.0,111.0,55.0,280.0,70.0
4178,4178,92041.0,17043.0,3535.0,789.0,2141.0,613.0,73.0
4179,4179,,475.0,2051.0,76.0,3.0,1.0,5.0
4180,4180,274.0,205.0,5503.0,79.0,13.0,92.0,37.0
4181,4181,5870.0,933.0,20716.0,1220.0,133.0,375.0,802.0
4182,4182,11143.0,776.0,9032.0,322.0,1307.0,619.0,131.0
4183,4183,60424.0,13971.0,6559.0,6108.0,362.0,708.0,194.0
4184,4184,9742.0,1696.0,19604.0,627.0,106.0,430.0,311.0
4185,4185,18.0,312.0,2476.0,8.0,,,
4186,4186,36.0,336.0,3408.0,285.0,,8.0,8.0
4187,4187,32.0,3747.0,9528.0,101.0,9.0,91.0,27.0
4188,4188,232868.0,19079.0,43391.0,5198.0,6493.0,1586.0,1148.0
4189,4189,3016.0,11492.0,5936.0,99.0,201.0,58.0,29.0
4190,4190,11564.0,1338.0,561.0,43.0,17.0,11.0,
4191,4191,3262.0,280.0,806.0,44.0,50.0,8.0,39.0
4192,4192,7.0,325.0,3087.0,37.0,7.0,69.0,57.0
4193,4193,52.0,55.0,2349.0,15.0,,36.0,4.0
4194,4194,455.0,1148.0,2166.0,103.0,33.0,30.0,22.0
4195,4195,852.0,199.0,2352.0,5.0,,,
4196,4196,664.0,3973.0,908.0,21.0,7.0,13.0,8.0
4197,4197,302.0,110.0,4338.0,,,,2.0
4198,4198,114.0,1558.0,9096.0,16.0,4.0,2.0,6.0
4199,4199,17377.0,2486.0,24666.0,2022.0,27.0,342.0,1192.0
4200,4200,30.0,85.0,4684.0,19.0,,26.0,10.0
4201,4201,5693.0,78.0,926.0,276.0,13.0,21.0,10.0
4202,4202,12771.0,3804.0,2845.0,116.0,60.0,62.0,90.0
4203,4203,18.0,836.0,2904.0,17.0,,3.0,
4204,4204,11254.0,1316.0,16863.0,137.0,102.0,603.0,177.0
4205,4205,98.0,1103.0,9891.0,102.0,,181.0,90.0
4206,4206,52.0,90.0,4886.0,17.0,,8.0,9.0
4207,4207,218.0,4112.0,11866.0,402.0,36.0,262.0,127.0
4208,4208,8.0,1591.0,2457.0,11.0,,32.0,23.0
4209,4209,36.0,632.0,3152.0,,104.0,11.0,11.0
4210,4210,147.0,79.0,2607.0,,,3.0,11.0
4211,4211,250.0,3597.0,11611.0,128.0,584.0,43.0,38.0
4212,4212,5418.0,2354.0,5225.0,905.0,15.0,172.0,54.0
4213,4213,2752.0,221.0,3614.0,22.0,41.0,4.0,103.0
4214,4214,7392.0,1876.0,12905.0,1264.0,57.0,1229.0,357.0
4215,4215,1508.0,1282.0,3236.0,485.0,80.0,504.0,153.0
4216,4216,6982.0,1631.0,1557.0,367.0,37.0,21.0,26.0
4217,4217,6863.0,334.0,5583.0,47.0,73.0,386.0,112.0
4218,4218,5316.0,1411.0,6651.0,82.0,10.0,390.0,88.0
4219,4219,35.0,11.0,3236.0,1.0,,,4.0
4220,4220,34.0,1030.0,11080.0,177.0,7.0,1052.0,163.0
4221,4221,1.0,603.0,3225.0,18.0,1.0,15.0,19.0
4222,4222,9250.0,7292.0,10159.0,1417.0,1579.0,417.0,502.0
4223,4223,11004.0,14199.0,5090.0,571.0,44.0,108.0,92.0
4224,4224,17447.0,10747.0,29423.0,20.0,25.0,12.0,9.0
4225,4225,168.0,1327.0,9580.0,144.0,,127.0,94.0
4226,4226,4068.0,843.0,4027.0,22.0,1.0,3.0,14.0
4227,4227,1763.0,777.0,2654.0,152.0,16.0,87.0,111.0
4228,4228,94.0,153.0,5804.0,10.0,,19.0,5.0
4229,4229,5.0,43.0,4114.0,92.0,9.0,55.0,67.0
4230,4230,1064.0,7.0,3798.0,190.0,51.0,9.0,29.0
4231,4231,100.0,4538.0,8799.0,82.0,6.0,25.0,89.0
4232,4232,35.0,182.0,3523.0,39.0,9.0,,7.0
4233,4233,92.0,19.0,3001.0,32.0,470.0,5.0,11.0
4234,4234,70.0,270.0,7592.0,29.0,3.0,36.0,14.0
4235,4235,2113.0,84.0,8178.0,9.0,2.0,2.0,2.0
4236,4236,8777.0,458.0,13927.0,27.0,2.0,50.0,74.0
4237,4237,54.0,,1756.0,1.0,,,
4238,4238,3151.0,777.0,4739.0,20.0,12.0,6.0,12.0
4239,4239,210.0,3310.0,9286.0,55.0,12.0,83.0,122.0
4240,4240,13.0,61.0,3840.0,,,5.0,4.0
4241,4241,39.0,1256.0,9063.0,398.0,6.0,452.0,258.0
4242,4242,4125.0,1231.0,6862.0,30.0,65.0,64.0,35.0
4243,4243,12.0,72.0,3392.0,3.0,9.0,40.0,25.0
4244,4244,89.0,1300.0,8892.0,13.0,,19.0,13.0
4245,4245,6505.0,576.0,13649.0,13.0,,5.0,18.0
4246,4246,36.0,69.0,4795.0,206.0,18.0,38.0,60.0
4247,4247,32262.0,1896.0,6938.0,481.0,692.0,183.0,52.0
4248,4248,12.0,574.0,2124.0,,13.0,,2.0
4249,4249,35.0,25.0,2327.0,2.0,,4.0,4.0
4250,4250,7563.0,6458.0,4329.0,139.0,40.0,162.0,152.0
4251,4251,1825.0,53.0,3355.0,2.0,2.0,1.0,7.0
4252,4252,40.0,669.0,5538.0,13.0,4.0,2.0,26.0
4253,4253,111.0,1297.0,9769.0,47.0,,52.0,43.0
4254,4254,2973.0,1245.0,6088.0,99.0,91.0,48.0,17.0
4255,4255,1969.0,526.0,3332.0,2.0,,35.0,9.0
4256,4256,426.0,538.0,10368.0,48.0,22.0,13.0,41.0
4257,4257,213.0,1205.0,11102.0,502.0,10.0,283.0,256.0
4258,4258,178.0,3327.0,4758.0,136.0,580.0,69.0,22.0
4259,4259,4436.0,124.0,937.0,4.0,5.0,,
4260,4260,74.0,12.0,5917.0,,6.0,6.0,10.0
4261,4261,2693.0,322.0,2577.0,265.0,533.0,32.0,63.0
4262,4262,26.0,58.0,3642.0,38.0,,31.0,25.0
4263,4263,180678.0,56416.0,16539.0,3255.0,5325.0,674.0,273.0
4264,4264,3.0,63.0,2028.0,,,3.0,
4265,4265,9152.0,15145.0,14438.0,803.0,138.0,1216.0,203.0
4266,4266,6496.0,2640.0,15900.0,71.0,446.0,37.0,82.0
4267,4267,19.0,42.0,6359.0,29.0,,10.0,13.0
4268,4268,4493.0,161.0,5427.0,7.0,16.0,21.0,5.0
4269,4269,3.0,13.0,2429.0,10.0,22.0,8.0,1.0
4270,4270,71.0,141.0,8261.0,57.0,11.0,3.0,28.0
4271,4271,71.0,36.0,5235.0,4.0,,1.0,1.0
4272,4272,1679.0,1665.0,2765.0,307.0,50.0,88.0,132.0
4273,4273,4177.0,3275.0,75191.0,34.0,10.0,19.0,10.0
4274,4274,21.0,80.0,4863.0,8.0,5.0,38.0,9.0
4275,4275,8042.0,195.0,6081.0,455.0,3337.0,128.0,98.0
4276,4276,16.0,417.0,4114.0,8.0,,5.0,3.0
4277,4277,16.0,1081.0,4692.0,5.0,4.0,6.0,8.0
4278,4278,6623.0,265.0,8595.0,25.0,,67.0,2.0
4279,4279,10986.0,1457.0,5116.0,187.0,378.0,194.0,60.0
4280,4280,59.0,35.0,3199.0,61.0,,24.0,9.0
4281,4281,127.0,4199.0,7646.0,19.0,2.0,64.0,178.0
4282,4282,16.0,25.0,4601.0,3.0,,13.0,4.0
4283,4283,10868.0,1862.0,1809.0,,,12.0,5.0
4284,4284,26.0,501.0,5210.0,15.0,,24.0,22.0
4285,4285,895.0,1268.0,7375.0,197.0,,264.0,84.0
4286,4286,47727.0,3589.0,14136.0,1149.0,2599.0,223.0,200.0
4287,4287,2953.0,2036.0,10667.0,15.0,,6.0,12.0
4288,4288,2942.0,2099.0,9943.0,40.0,,1.0,17.0
4289,4289,118.0,7000.0,9353.0,19.0,7.0,44.0,110.0
4290,4290,8026.0,1684.0,8782.0,308.0,49.0,247.0,208.0
4291,4291,205.0,6623.0,6738.0,300.0,51.0,331.0,188.0
4292,4292,60292.0,8382.0,49807.0,44.0,69.0,217.0,44.0
4293,4293,2527.0,1105.0,4290.0,382.0,237.0,159.0,77.0
4294,4294,1138.0,953.0,9248.0,121.0,89.0,115.0,88.0
4295,4295,185.0,100.0,4876.0,294.0,705.0,18.0,55.0
4296,4296,361.0,194.0,8121.0,10.0,,4.0,1.0
4297,4297,108.0,1509.0,6368.0,5.0,1.0,,1.0
4298,4298,652.0,1547.0,8541.0,1654.0,646.0,639.0,94.0
4299,4299,4417.0,820.0,15931.0,7.0,206.0,6.0,18.0
4300,4300,72108.0,6567.0,20396.0,125.0,609.0,52.0,50.0
4301,4301,29604.0,13152.0,6971.0,1211.0,1043.0,260.0,203.0
4302,4302,,38.0,2422.0,,,,
4303,4303,6289.0,84.0,4930.0,69.0,,23.0,28.0
4304,4304,80.0,1572.0,7442.0,186.0,10.0,318.0,335.0
4305,4305,2644.0,1011.0,5256.0,9.0,,14.0,13.0
4306,4306,280.0,1784.0,5178.0,250.0,340.0,18.0,17.0
4307,4307,107.0,18.0,3717.0,44.0,18.0,25.0,20.0
4308,4308,178.0,2992.0,3164.0,71.0,25.0,42.0,12.0
4309,4309,4018.0,415.0,14175.0,286.0,78.0,123.0,58.0
4310,4310,28.0,751.0,5170.0,14.0,5.0,34.0,7.0
4311,4311,,1183.0,1243.0,124.0,31.0,6.0,57.0
4312,4312,358.0,1758.0,14224.0,269.0,188.0,130.0,93.0
4313,4313,479.0,6915.0,1342.0,275.0,191.0,71.0,19.0
4314,4314,301.0,2283.0,1706.0,345.0,169.0,84.0,4.0
4315,4315,318.0,4510.0,1867.0,81.0,24.0,45.0,76.0
4316,4316,19.0,644.0,5147.0,32.0,2.0,73.0,33.0
4317,4317,,880.0,1489.0,46.0,,,5.0
4318,4318,154.0,3717.0,761.0,586.0,281.0,13.0,14.0
4319,4319,418.0,4776.0,1719.0,1611.0,734.0,69.0,26.0
4320,4320,12.0,766.0,1192.0,8.0,11.0,13.0,3.0
4321,4321,2.0,1006.0,5194.0,9.0,1.0,111.0,31.0
4322,4322,7.0,3357.0,185.0,812.0,821.0,10.0,7.0
4323,4323,2906.0,1983.0,2399.0,904.0,169.0,138.0,97.0
4324,4324,163.0,1732.0,534.0,88.0,686.0,,11.0
4325,4325,127.0,4466.0,1633.0,1076.0,132.0,8.0,1.0
4326,4326,2255.0,5266.0,1215.0,196.0,518.0,74.0,23.0
4327,4327,13.0,2992.0,1096.0,45.0,5.0,,26.0
4328,4328,8793.0,7062.0,6511.0,2167.0,95.0,46.0,68.0
4329,4329,19563.0,27638.0,13028.0,330.0,90.0,97.0,145.0
4330,4330,580.0,5722.0,850.0,258.0,299.0,18.0,3.0
4331,4331,1636.0,673.0,1179.0,5.0,,,1.0
4332,4332,5.0,1003.0,1188.0,32.0,2.0,6.0,8.0
4333,4333,2918.0,3501.0,764.0,28.0,153.0,10.0,
4334,4334,76.0,2600.0,391.0,166.0,47.0,4.0,1.0
4335,4335,6.0,3507.0,1082.0,607.0,301.0,36.0,2.0
4336,4336,157.0,9148.0,196.0,8.0,,,34.0
4337,4337,774.0,6174.0,1366.0,89.0,7.0,1.0,3.0
4338,4338,79771.0,25852.0,788.0,434.0,121.0,46.0,46.0
4339,4339,142.0,7677.0,319.0,7.0,,3.0,17.0
4340,4340,5098.0,10313.0,755.0,727.0,110.0,2.0,10.0
4341,4341,3.0,506.0,2275.0,40.0,,66.0,9.0
4342,4342,,234.0,1580.0,27.0,,7.0,24.0
4343,4343,2302.0,17141.0,1602.0,1151.0,24.0,51.0,21.0
4344,4344,2.0,1661.0,3578.0,441.0,18.0,266.0,18.0
4345,4345,,357.0,2148.0,75.0,1.0,34.0,8.0
4346,4346,1264.0,6750.0,1187.0,658.0,385.0,41.0,14.0
4347,4347,14278.0,34914.0,4925.0,2298.0,1268.0,194.0,145.0
4348,4348,85429.0,195336.0,12683.0,6160.0,6043.0,651.0,113.0
4349,4349,45.0,1002.0,1167.0,860.0,62.0,106.0,21.0
4350,4350,1296.0,554.0,1624.0,763.0,85.0,17.0,40.0
4351,4351,119.0,1355.0,1027.0,8.0,4.0,4.0,
4352,4352,9.0,388.0,1695.0,27.0,,4.0,
4353,4353,2576.0,4321.0,110.0,1654.0,102.0,17.0,101.0
4354,4354,537.0,12648.0,743.0,40.0,7.0,4.0,9.0
4355,4355,45.0,1802.0,1245.0,231.0,1111.0,8.0,9.0
4356,4356,11019.0,9737.0,6906.0,421.0,729.0,72.0,57.0
4357,4357,238.0,2157.0,754.0,154.0,66.0,,1.0
4358,4358,97.0,1027.0,1068.0,261.0,283.0,90.0,23.0
4359,4359,32220.0,61058.0,5020.0,2015.0,4258.0,214.0,53.0
4360,4360,17098.0,32726.0,16690.0,1935.0,1200.0,322.0,286.0
4361,4361,236.0,1166.0,4670.0,23.0,,38.0,12.0
4362,4362,68.0,2117.0,944.0,199.0,6.0,11.0,40.0
4363,4363,5140.0,50353.0,3723.0,2407.0,309.0,184.0,72.0
4364,4364,459.0,10035.0,600.0,268.0,202.0,43.0,58.0
4365,4365,3179.0,1708.0,1632.0,579.0,14.0,134.0,158.0
4366,4366,453.0,1717.0,6461.0,142.0,70.0,250.0,158.0
4367,4367,18866.0,4319.0,8690.0,429.0,93.0,122.0,126.0
4368,4368,1857.0,3193.0,3806.0,1112.0,561.0,29.0,20.0
4369,4369,4810.0,27384.0,18342.0,991.0,52.0,598.0,213.0
4370,4370,441.0,597.0,1269.0,333.0,11.0,55.0,47.0
4371,4371,1047.0,11824.0,7598.0,88.0,34.0,35.0,18.0
4372,4372,6429.0,13972.0,912.0,256.0,8.0,19.0,66.0
4373,4373,5299.0,1129.0,2944.0,40.0,47.0,51.0,5.0
4374,4374,79.0,538.0,3701.0,34.0,14.0,12.0,27.0
4375,4375,179.0,778.0,1473.0,163.0,137.0,9.0,16.0
4376,4376,132.0,838.0,1855.0,277.0,117.0,111.0,243.0
4377,4377,30.0,1460.0,394.0,651.0,184.0,36.0,2.0
4378,4378,37343.0,74767.0,64970.0,1095.0,2228.0,702.0,566.0
4379,4379,7287.0,3199.0,4375.0,8.0,256.0,8.0,15.0
4380,4380,11380.0,42635.0,13167.0,270.0,585.0,181.0,82.0
4381,4381,213.0,1264.0,2257.0,10.0,,16.0,6.0
4382,4382,388.0,5167.0,4424.0,134.0,22.0,28.0,18.0
4383,4383,118.0,454.0,1797.0,10.0,,52.0,23.0
4384,4384,6499.0,3560.0,2984.0,907.0,325.0,203.0,117.0
4385,4385,2155.0,8261.0,2785.0,494.0,72.0,12.0,16.0
4386,4386,115777.0,58672.0,9074.0,2757.0,3092.0,503.0,481.0
4387,4387,557.0,2029.0,7779.0,65.0,53.0,61.0,9.0
4388,4388,6.0,420.0,1406.0,29.0,,10.0,
4389,4389,12862.0,11685.0,7784.0,3311.0,724.0,769.0,333.0
4390,4390,50.0,1089.0,7309.0,81.0,20.0,40.0,26.0
4391,4391,735.0,5325.0,8174.0,131.0,24.0,269.0,76.0
4392,4392,3.0,2178.0,1378.0,95.0,34.0,,11.0
4393,4393,1075.0,1124.0,1064.0,174.0,86.0,69.0,6.0
4394,4394,133.0,102.0,2147.0,425.0,27.0,137.0,47.0
4395,4395,259.0,1630.0,76.0,20.0,25.0,11.0,9.0
4396,4396,48.0,2522.0,1647.0,6.0,83.0,24.0,8.0
4397,4397,5753.0,1668.0,3119.0,50.0,31.0,4.0,13.0
4398,4398,,229.0,1324.0,1.0,4.0,,25.0
4399,4399,211381.0,154967.0,43482.0,3171.0,3085.0,1040.0,333.0
4400,4400,4.0,1632.0,936.0,14.0,,2.0,7.0
4401,4401,6964.0,11209.0,3742.0,313.0,183.0,13.0,37.0
4402,4402,12282.0,11827.0,8616.0,950.0,209.0,343.0,207.0
4403,4403,19.0,880.0,1347.0,141.0,15.0,60.0,11.0
4404,4404,137.0,222.0,3076.0,12.0,,5.0,18.0
4405,4405,43.0,8229.0,9623.0,34.0,8.0,31.0,35.0
4406,4406,3249.0,5324.0,5480.0,411.0,146.0,34.0,23.0
4407,4407,12496.0,37952.0,3613.0,2124.0,1519.0,44.0,17.0
4408,4408,961.0,8744.0,696.0,673.0,1889.0,13.0,7.0
4409,4409,1364.0,2802.0,1317.0,429.0,235.0,44.0,7.0
4410,4410,2850.0,5413.0,1954.0,239.0,100.0,12.0,43.0
4411,4411,2621.0,14493.0,214.0,278.0,787.0,14.0,5.0
4412,4412,576.0,4198.0,5529.0,87.0,10.0,35.0,33.0
4413,4413,6278.0,21030.0,6617.0,1041.0,79.0,19.0,14.0
4414,4414,12.0,1755.0,3084.0,20.0,4.0,11.0,10.0
4415,4415,6.0,650.0,3940.0,8.0,7.0,6.0,59.0
4416,4416,7336.0,11676.0,2044.0,67.0,4.0,39.0,25.0
4417,4417,362.0,528.0,1030.0,6.0,,10.0,3.0
4418,4418,73.0,2296.0,912.0,32.0,13.0,29.0,6.0
4419,4419,1438.0,14534.0,614.0,337.0,273.0,60.0,10.0
4420,4420,22348.0,21168.0,14007.0,791.0,229.0,33.0,77.0
4421,4421,3718.0,2936.0,3637.0,1804.0,213.0,5.0,28.0
4422,4422,502.0,7680.0,2466.0,676.0,191.0,49.0,82.0
4423,4423,1873.0,22353.0,14908.0,255.0,171.0,69.0,107.0
4424,4424,475.0,2839.0,1404.0,580.0,370.0,14.0,1.0
4425,4425,16747.0,31499.0,5194.0,757.0,394.0,60.0,26.0
4426,4426,16.0,1100.0,1566.0,38.0,7.0,,
4427,4427,2.0,2935.0,1749.0,15.0,13.0,15.0,4.0
4428,4428,40.0,2660.0,5493.0,157.0,,9.0,14.0
4429,4429,13.0,552.0,4339.0,641.0,,6.0,1244.0
4430,4430,83.0,4489.0,2407.0,113.0,6.0,41.0,16.0
4431,4431,1.0,665.0,3421.0,120.0,,21.0,16.0
4432,4432,983.0,3515.0,4718.0,146.0,10.0,61.0,64.0
4433,4433,8.0,18.0,2011.0,34.0,,4.0,21.0
4434,4434,182.0,4634.0,4864.0,235.0,21.0,372.0,29.0
4435,4435,1011.0,3189.0,2166.0,13.0,2.0,2.0,17.0
4436,4436,254.0,9681.0,9166.0,795.0,33.0,249.0,69.0
4437,4437,72699.0,88976.0,14243.0,3226.0,2718.0,238.0,391.0
4438,4438,15156.0,24346.0,5502.0,345.0,68.0,119.0,56.0
4439,4439,5938.0,2983.0,6143.0,105.0,29.0,71.0,40.0
4440,4440,147.0,12983.0,1397.0,57.0,3.0,18.0,46.0
4441,4441,2515.0,15334.0,2407.0,1224.0,554.0,44.0,41.0
4442,4442,50.0,1661.0,2271.0,18.0,6.0,12.0,19.0
4443,4443,269.0,8527.0,947.0,716.0,11.0,61.0,68.0
4444,4444,491.0,12795.0,3690.0,195.0,13.0,35.0,43.0
4445,4445,79200.0,45320.0,14209.0,2460.0,880.0,131.0,51.0
4446,4446,,427.0,1248.0,69.0,5.0,6.0,5.0
4447,4447,9085.0,13569.0,3963.0,82.0,77.0,42.0,33.0
4448,4448,174540.0,209238.0,115712.0,7363.0,3223.0,1692.0,418.0
4449,4449,40.0,3712.0,512.0,358.0,35.0,11.0,43.0
4450,4450,5.0,50.0,2077.0,4.0,,3.0,7.0
4451,4451,13.0,1881.0,288.0,11.0,3.0,,
4452,4452,83619.0,48877.0,10416.0,8683.0,2914.0,645.0,905.0
4453,4453,15243.0,19869.0,12627.0,1443.0,1879.0,135.0,240.0
4454,4454,,327.0,1152.0,,,6.0,3.0
4455,4455,940.0,3709.0,687.0,196.0,380.0,35.0,8.0
4456,4456,6033.0,4348.0,2551.0,863.0,490.0,22.0,34.0
4457,4457,3114.0,2685.0,4049.0,1431.0,336.0,102.0,99.0
4458,4458,10.0,1363.0,769.0,982.0,167.0,24.0,19.0
4459,4459,21.0,3411.0,1053.0,95.0,31.0,11.0,2.0
4460,4460,1181.0,6527.0,1627.0,511.0,356.0,19.0,3.0
4461,4461,192.0,4039.0,3905.0,1147.0,1059.0,5.0,15.0
4462,4462,1892.0,2678.0,986.0,13.0,,4.0,4.0
4463,4463,141.0,410.0,1144.0,2.0,47.0,50.0,9.0
4464,4464,327.0,39051.0,11909.0,588.0,215.0,324.0,182.0
4465,4465,217.0,1562.0,275.0,520.0,699.0,3.0,
4466,4466,192.0,2541.0,4362.0,156.0,17.0,161.0,15.0
4467,4467,1660.0,3849.0,523.0,269.0,43.0,,8.0
4468,4468,156.0,8849.0,12799.0,52.0,22.0,40.0,13.0
4469,4469,4.0,389.0,1803.0,,,,7.0
4470,4470,2768.0,9821.0,1213.0,701.0,122.0,15.0,4.0
4471,4471,371.0,395.0,1679.0,296.0,21.0,16.0,55.0
4472,4472,1301.0,4865.0,623.0,98.0,61.0,15.0,16.0
4473,4473,49.0,1910.0,374.0,103.0,39.0,20.0,9.0
4474,4474,241.0,761.0,2961.0,16.0,,12.0,16.0
4475,4475,143.0,2601.0,6996.0,111.0,2.0,62.0,32.0
4476,4476,3209.0,998.0,3940.0,519.0,267.0,291.0,60.0
4477,4477,287.0,3221.0,4193.0,271.0,2.0,297.0,48.0
4478,4478,5417.0,3097.0,5948.0,751.0,834.0,26.0,14.0
4479,4479,37.0,2785.0,24.0,17.0,20.0,,5.0
4480,4480,15818.0,36997.0,4787.0,2277.0,303.0,99.0,92.0
4481,4481,50.0,3691.0,504.0,15.0,,2.0,3.0
4482,4482,6.0,399.0,3617.0,93.0,1.0,115.0,28.0
4483,4483,688.0,7912.0,2235.0,487.0,768.0,41.0,14.0
4484,4484,3624.0,5841.0,3407.0,171.0,137.0,23.0,15.0
4485,4485,4.0,490.0,2157.0,28.0,4.0,23.0,32.0
4486,4486,10514.0,5029.0,4747.0,483.0,536.0,47.0,18.0
4487,4487,8003.0,5993.0,1503.0,315.0,285.0,151.0,68.0
4488,4488,53.0,6447.0,786.0,5.0,23.0,13.0,5.0
4489,4489,3.0,405.0,1768.0,19.0,70.0,1.0,
4490,4490,1.0,373.0,1315.0,47.0,,9.0,12.0
4491,4491,235.0,970.0,479.0,605.0,29.0,12.0,23.0
4492,4492,25705.0,88036.0,15782.0,5132.0,1535.0,264.0,258.0
4493,4493,87.0,1111.0,6085.0,110.0,96.0,192.0,30.0
4494,4494,555.0,625.0,920.0,166.0,27.0,32.0,48.0
4495,4495,60.0,2342.0,13119.0,119.0,16.0,172.0,132.0
4496,4496,3703.0,8299.0,4710.0,625.0,162.0,289.0,86.0
4497,4497,6.0,435.0,3420.0,46.0,,103.0,13.0
4498,4498,28.0,1037.0,5389.0,98.0,6.0,4.0,22.0
