id_municipio,municipio,UF
2561,312790 Grupiara,MG
2562,312800 Guanhães,MG
2563,312810 Guapé,MG
2564,312820 Guaraciaba,MG
2565,312825 Guaraciama,MG
2566,312830 Guaranésia,MG
2567,312840 Guarani,MG
2568,312850 Guarará,MG
2569,312860 Guarda-Mor,MG
2570,312870 Guaxupé,MG
2571,312880 Guidoval,MG
2572,312890 Guimarânia,MG
2573,312900 Guiricema,MG
2574,312910 Gurinhatã,MG
2575,312920 Heliodora,MG
2576,312930 Iapu,MG
2577,312940 Ibertioga,MG
2578,312950 Ibiá,MG
2579,312960 Ibiaí,MG
2580,312965 Ibiracatu,MG
2581,312970 Ibiraci,MG
2582,312980 Ibirité,MG
2583,312990 Ibitiúra de Minas,MG
2584,313000 Ibituruna,MG
2585,313005 Icaraí de Minas,MG
2586,313010 Igarapé,MG
2587,313020 Igaratinga,MG
2588,313030 Iguatama,MG
2589,313040 Ijaci,MG
2590,313050 Ilicínea,MG
2591,313055 Imbé de Minas,MG
2592,313060 Inconfidentes,MG
2593,313065 Indaiabira,MG
2594,313070 Indianópolis,MG
2595,313080 Ingaí,MG
2596,313090 Inhapim,MG
2597,313100 Inhaúma,MG
2598,313110 Inimutaba,MG
2599,313115 Ipaba,MG
2600,313120 Ipanema,MG
2601,313130 Ipatinga,MG
2602,313140 Ipiaçu,MG
2603,313150 Ipuiúna,MG
2604,313160 Iraí de Minas,MG
2605,313170 Itabira,MG
2606,313180 Itabirinha,MG
2607,313190 Itabirito,MG
2608,313200 Itacambira,MG
2609,313210 Itacarambi,MG
2610,313220 Itaguara,MG
2611,313230 Itaipé,MG
2612,313240 Itajubá,MG
2613,313250 Itamarandiba,MG
2614,313260 Itamarati de Minas,MG
2615,313270 Itambacuri,MG
2616,313280 Itambé do Mato Dentro,MG
2617,313290 Itamogi,MG
2618,313300 Itamonte,MG
2619,313310 Itanhandu,MG
2620,313320 Itanhomi,MG
2621,313330 Itaobim,MG
2622,313340 Itapagipe,MG
2623,313350 Itapecerica,MG
2624,313360 Itapeva,MG
2625,313370 Itatiaiuçu,MG
2626,313375 Itaú de Minas,MG
2627,313380 Itaúna,MG
2628,313390 Itaverava,MG
2629,313400 Itinga,MG
2630,313410 Itueta,MG
2631,313420 Ituiutaba,MG
2632,313430 Itumirim,MG
2633,313440 Iturama,MG
2634,313450 Itutinga,MG
2635,313460 Jaboticatubas,MG
2636,313470 Jacinto,MG
2637,313480 Jacuí,MG
2638,313490 Jacutinga,MG
2639,313500 Jaguaraçu,MG
2640,313505 Jaíba,MG
2641,313507 Jampruca,MG
2642,313510 Janaúba,MG
2643,313520 Januária,MG
2644,313530 Japaraíba,MG
2645,313535 Japonvar,MG
2646,313540 Jeceaba,MG
2647,313545 Jenipapo de Minas,MG
2648,313550 Jequeri,MG
2649,313560 Jequitaí,MG
2650,313570 Jequitibá,MG
2651,313580 Jequitinhonha,MG
2652,313590 Jesuânia,MG
2653,313600 Joaíma,MG
2654,313610 Joanésia,MG
2655,313620 João Monlevade,MG
2656,313630 João Pinheiro,MG
2657,313640 Joaquim Felício,MG
2658,313650 Jordânia,MG
2659,313652 José Gonçalves de Minas,MG
2660,313655 José Raydan,MG
2661,313657 Josenópolis,MG
2662,313665 Juatuba,MG
2663,313670 Juiz de Fora,MG
2664,313680 Juramento,MG
2665,313690 Juruaia,MG
2666,313695 Juvenília,MG
2667,313700 Ladainha,MG
2668,313710 Lagamar,MG
2669,313720 Lagoa da Prata,MG
2670,313730 Lagoa dos Patos,MG
2671,313740 Lagoa Dourada,MG
2672,313750 Lagoa Formosa,MG
2673,313753 Lagoa Grande,MG
2674,313760 Lagoa Santa,MG
2675,313770 Lajinha,MG
2676,313780 Lambari,MG
2677,313790 Lamim,MG
2678,313800 Laranjal,MG
2679,313810 Lassance,MG
2680,313820 Lavras,MG
2681,313830 Leandro Ferreira,MG
2682,313835 Leme do Prado,MG
2683,313840 Leopoldina,MG
2684,313850 Liberdade,MG
2685,313860 Lima Duarte,MG
2686,313862 Limeira do Oeste,MG
2687,313865 Lontra,MG
2688,313867 Luisburgo,MG
2689,313868 Luislândia,MG
2690,313870 Luminárias,MG
2691,313880 Luz,MG
2692,313890 Machacalis,MG
2693,313900 Machado,MG
2694,313910 Madre de Deus de Minas,MG
2695,313920 Malacacheta,MG
2696,313925 Mamonas,MG
2697,313930 Manga,MG
2698,313940 Manhuaçu,MG
2699,313950 Manhumirim,MG
2700,313960 Mantena,MG
2701,313980 Mar de Espanha,MG
2702,313970 Maravilhas,MG
2703,313990 Maria da Fé,MG
2704,314000 Mariana,MG
2705,314010 Marilac,MG
2706,314015 Mário Campos,MG
2707,314020 Maripá de Minas,MG
2708,314030 Marliéria,MG
2709,314040 Marmelópolis,MG
2710,314050 Martinho Campos,MG
2711,314053 Martins Soares,MG
2712,314055 Mata Verde,MG
2713,314060 Materlândia,MG
2714,314070 Mateus Leme,MG
2715,317150 Mathias Lobato,MG
2716,314080 Matias Barbosa,MG
2717,314085 Matias Cardoso,MG
2718,314090 Matipó,MG
2719,314100 Mato Verde,MG
2720,314110 Matozinhos,MG
2721,314120 Matutina,MG
2722,314130 Medeiros,MG
2723,314140 Medina,MG
2724,314150 Mendes Pimentel,MG
2725,314160 Mercês,MG
2726,314170 Mesquita,MG
2727,314180 Minas Novas,MG
2728,314190 Minduri,MG
2729,314200 Mirabela,MG
2730,314210 Miradouro,MG
2731,314220 Miraí,MG
2732,314225 Miravânia,MG
2733,314230 Moeda,MG
2734,314240 Moema,MG
2735,314250 Monjolos,MG
2736,314260 Monsenhor Paulo,MG
2737,314270 Montalvânia,MG
2738,314280 Monte Alegre de Minas,MG
2739,314290 Monte Azul,MG
2740,314300 Monte Belo,MG
2741,314310 Monte Carmelo,MG
2742,314315 Monte Formoso,MG
2743,314320 Monte Santo de Minas,MG
2744,314340 Monte Sião,MG
2745,314330 Montes Claros,MG
2746,314345 Montezuma,MG
2747,314350 Morada Nova de Minas,MG
2748,314360 Morro da Garça,MG
2749,314370 Morro do Pilar,MG
2750,314380 Munhoz,MG
2751,314390 Muriaé,MG
2752,314400 Mutum,MG
2753,314410 Muzambinho,MG
2754,314420 Nacip Raydan,MG
2755,314430 Nanuque,MG
2756,314435 Naque,MG
2757,314437 Natalândia,MG
2758,314440 Natércia,MG
2759,314450 Nazareno,MG
2760,314460 Nepomuceno,MG
2761,314465 Ninheira,MG
2762,314467 Nova Belém,MG
2763,314470 Nova Era,MG
2764,314480 Nova Lima,MG
2765,314490 Nova Módica,MG
2766,314500 Nova Ponte,MG
2767,314505 Nova Porteirinha,MG
2768,314510 Nova Resende,MG
2769,314520 Nova Serrana,MG
2770,313660 Nova União,MG
2771,314530 Novo Cruzeiro,MG
2772,314535 Novo Oriente de Minas,MG
2773,314537 Novorizonte,MG
2774,314540 Olaria,MG
2775,314545 Olhos-d'Água,MG
2776,314550 Olímpio Noronha,MG
2777,314560 Oliveira,MG
2778,314570 Oliveira Fortes,MG
2779,314580 Onça de Pitangui,MG
2780,314585 Oratórios,MG
2781,314587 Orizânia,MG
2782,314590 Ouro Branco,MG
2783,314600 Ouro Fino,MG
2784,314610 Ouro Preto,MG
2785,314620 Ouro Verde de Minas,MG
2786,314625 Padre Carvalho,MG
2787,314630 Padre Paraíso,MG
2788,314655 Pai Pedro,MG
2789,314640 Paineiras,MG
2790,314650 Pains,MG
2791,314660 Paiva,MG
2792,314670 Palma,MG
2793,314675 Palmópolis,MG
2794,314690 Papagaios,MG
2795,314710 Pará de Minas,MG
2796,314700 Paracatu,MG
2797,314720 Paraguaçu,MG
2798,314730 Paraisópolis,MG
2799,314740 Paraopeba,MG
2800,314760 Passa Quatro,MG
2801,314770 Passa Tempo,MG
2802,314780 Passa-Vinte,MG
2803,314750 Passabém,MG
2804,314790 Passos,MG
2805,314795 Patis,MG
2806,314800 Patos de Minas,MG
2807,314810 Patrocínio,MG
2808,314820 Patrocínio do Muriaé,MG
2809,314830 Paula Cândido,MG
2810,314840 Paulistas,MG
2811,314850 Pavão,MG
2812,314860 Peçanha,MG
2813,314870 Pedra Azul,MG
2814,314875 Pedra Bonita,MG
2815,314880 Pedra do Anta,MG
2816,314890 Pedra do Indaiá,MG
2817,314900 Pedra Dourada,MG
2818,314910 Pedralva,MG
2819,314915 Pedras de Maria da Cruz,MG
2820,314920 Pedrinópolis,MG
2821,314930 Pedro Leopoldo,MG
2822,314940 Pedro Teixeira,MG
2823,314950 Pequeri,MG
2824,314960 Pequi,MG
2825,314970 Perdigão,MG
2826,314980 Perdizes,MG
2827,314990 Perdões,MG
2828,314995 Periquito,MG
2829,315000 Pescador,MG
2830,315010 Piau,MG
2831,315015 Piedade de Caratinga,MG
2832,315020 Piedade de Ponte Nova,MG
2833,315030 Piedade do Rio Grande,MG
2834,315040 Piedade dos Gerais,MG
2835,315050 Pimenta,MG
2836,315053 Pingo-d'Água,MG
2837,315057 Pintópolis,MG
2838,315060 Piracema,MG
2839,315070 Pirajuba,MG
2840,315080 Piranga,MG
2841,315090 Piranguçu,MG
2842,315100 Piranguinho,MG
2843,315110 Pirapetinga,MG
2844,315120 Pirapora,MG
2845,315130 Piraúba,MG
2846,315140 Pitangui,MG
2847,315150 Piumhi,MG
2848,315160 Planura,MG
2849,315170 Poço Fundo,MG
2850,315180 Poços de Caldas,MG
2851,315190 Pocrane,MG
2852,315200 Pompéu,MG
2853,315210 Ponte Nova,MG
2854,315213 Ponto Chique,MG
2855,315217 Ponto dos Volantes,MG
2856,315220 Porteirinha,MG
2857,315230 Porto Firme,MG
2858,315240 Poté,MG
2859,315250 Pouso Alegre,MG
2860,315260 Pouso Alto,MG
2861,315270 Prados,MG
2862,315280 Prata,MG
2863,315290 Pratápolis,MG
2864,315300 Pratinha,MG
2865,315310 Presidente Bernardes,MG
2866,315320 Presidente Juscelino,MG
2867,315330 Presidente Kubitschek,MG
2868,315340 Presidente Olegário,MG
2869,315360 Prudente de Morais,MG
2870,315370 Quartel Geral,MG
2871,315380 Queluzito,MG
2872,315390 Raposos,MG
2873,315400 Raul Soares,MG
2874,315410 Recreio,MG
2875,315415 Reduto,MG
2876,315420 Resende Costa,MG
2877,315430 Resplendor,MG
2878,315440 Ressaquinha,MG
2879,315445 Riachinho,MG
2880,315450 Riacho dos Machados,MG
2881,315460 Ribeirão das Neves,MG
2882,315470 Ribeirão Vermelho,MG
2883,315480 Rio Acima,MG
2884,315490 Rio Casca,MG
2885,315510 Rio do Prado,MG
2886,315500 Rio Doce,MG
2887,315520 Rio Espera,MG
2888,315530 Rio Manso,MG
2889,315540 Rio Novo,MG
2890,315550 Rio Paranaíba,MG
2891,315560 Rio Pardo de Minas,MG
2892,315570 Rio Piracicaba,MG
2893,315580 Rio Pomba,MG
2894,315590 Rio Preto,MG
2895,315600 Rio Vermelho,MG
2896,315610 Ritápolis,MG
2897,315620 Rochedo de Minas,MG
2898,315630 Rodeiro,MG
2899,315640 Romaria,MG
2900,315645 Rosário da Limeira,MG
2901,315650 Rubelita,MG
2902,315660 Rubim,MG
2903,315670 Sabará,MG
2904,315680 Sabinópolis,MG
2905,315690 Sacramento,MG
2906,315700 Salinas,MG
2907,315710 Salto da Divisa,MG
2908,315720 Santa Bárbara,MG
2909,315725 Santa Bárbara do Leste,MG
2910,315727 Santa Bárbara do Monte Verde,MG
2911,315730 Santa Bárbara do Tugúrio,MG
2912,315733 Santa Cruz de Minas,MG
2913,315737 Santa Cruz de Salinas,MG
2914,315740 Santa Cruz do Escalvado,MG
2915,315750 Santa Efigênia de Minas,MG
2916,315760 Santa Fé de Minas,MG
2917,315765 Santa Helena de Minas,MG
2918,315770 Santa Juliana,MG
2919,315780 Santa Luzia,MG
2920,315790 Santa Margarida,MG
2921,315800 Santa Maria de Itabira,MG
2922,315810 Santa Maria do Salto,MG
2923,315820 Santa Maria do Suaçuí,MG
2924,315920 Santa Rita de Caldas,MG
2925,315940 Santa Rita de Ibitipoca,MG
2926,315930 Santa Rita de Jacutinga,MG
2927,315935 Santa Rita de Minas,MG
2928,315950 Santa Rita do Itueto,MG
2929,315960 Santa Rita do Sapucaí,MG
2930,315970 Santa Rosa da Serra,MG
2931,315980 Santa Vitória,MG
2932,315830 Santana da Vargem,MG
2933,315840 Santana de Cataguases,MG
2934,315850 Santana de Pirapama,MG
2935,315860 Santana do Deserto,MG
2936,315870 Santana do Garambéu,MG
2937,315880 Santana do Jacaré,MG
2938,315890 Santana do Manhuaçu,MG
2939,315895 Santana do Paraíso,MG
2940,315900 Santana do Riacho,MG
2941,315910 Santana dos Montes,MG
2942,315990 Santo Antônio do Amparo,MG
2943,316000 Santo Antônio do Aventureiro,MG
2944,316010 Santo Antônio do Grama,MG
2945,316020 Santo Antônio do Itambé,MG
2946,316030 Santo Antônio do Jacinto,MG
2947,316040 Santo Antônio do Monte,MG
2948,316045 Santo Antônio do Retiro,MG
2949,316050 Santo Antônio do Rio Abaixo,MG
2950,316060 Santo Hipólito,MG
2951,316070 Santos Dumont,MG
2952,316080 São Bento Abade,MG
2953,316090 São Brás do Suaçuí,MG
2954,316095 São Domingos das Dores,MG
2955,316100 São Domingos do Prata,MG
2956,316105 São Félix de Minas,MG
2957,316110 São Francisco,MG
2958,316120 São Francisco de Paula,MG
2959,316130 São Francisco de Sales,MG
2960,316140 São Francisco do Glória,MG
2961,316150 São Geraldo,MG
2962,316160 São Geraldo da Piedade,MG
2963,316165 São Geraldo do Baixio,MG
2964,316170 São Gonçalo do Abaeté,MG
2965,316180 São Gonçalo do Pará,MG
2966,316190 São Gonçalo do Rio Abaixo,MG
2967,312550 São Gonçalo do Rio Preto,MG
2968,316200 São Gonçalo do Sapucaí,MG
2969,316210 São Gotardo,MG
2970,316220 São João Batista do Glória,MG
2971,316225 São João da Lagoa,MG
2972,316230 São João da Mata,MG
2973,316240 São João da Ponte,MG
2974,316245 São João das Missões,MG
2975,316250 São João del Rei,MG
2976,316255 São João do Manhuaçu,MG
2977,316257 São João do Manteninha,MG
2978,316260 São João do Oriente,MG
2979,316265 São João do Pacuí,MG
2980,316270 São João do Paraíso,MG
2981,316280 São João Evangelista,MG
2982,316290 São João Nepomuceno,MG
2983,316292 São Joaquim de Bicas,MG
2984,316294 São José da Barra,MG
2985,316295 São José da Lapa,MG
2986,316300 São José da Safira,MG
2987,316310 São José da Varginha,MG
2988,316320 São José do Alegre,MG
2989,316330 São José do Divino,MG
2990,316340 São José do Goiabal,MG
2991,316350 São José do Jacuri,MG
2992,316360 São José do Mantimento,MG
2993,316370 São Lourenço,MG
2994,316380 São Miguel do Anta,MG
2995,316390 São Pedro da União,MG
2996,316410 São Pedro do Suaçuí,MG
2997,316400 São Pedro dos Ferros,MG
2998,316420 São Romão,MG
2999,316430 São Roque de Minas,MG
3000,316440 São Sebastião da Bela Vista,MG
3001,316443 São Sebastião da Vargem Alegre,MG
3002,316447 São Sebastião do Anta,MG
3003,316450 São Sebastião do Maranhão,MG
3004,316460 São Sebastião do Oeste,MG
3005,316470 São Sebastião do Paraíso,MG
3006,316480 São Sebastião do Rio Preto,MG
3007,316490 São Sebastião do Rio Verde,MG
3008,316520 São Thomé das Letras,MG
3009,316500 São Tiago,MG
3010,316510 São Tomás de Aquino,MG
3011,316530 São Vicente de Minas,MG
3012,316540 Sapucaí-Mirim,MG
3013,316550 Sardoá,MG
3014,316553 Sarzedo,MG
3015,316556 Sem-Peixe,MG
3016,316557 Senador Amaral,MG
3017,316560 Senador Cortes,MG
3018,316570 Senador Firmino,MG
3019,316580 Senador José Bento,MG
3020,316590 Senador Modestino Gonçalves,MG
3021,316600 Senhora de Oliveira,MG
3022,316610 Senhora do Porto,MG
3023,316620 Senhora dos Remédios,MG
3024,316630 Sericita,MG
3025,316640 Seritinga,MG
3026,316650 Serra Azul de Minas,MG
3027,316660 Serra da Saudade,MG
3028,316680 Serra do Salitre,MG
3029,316670 Serra dos Aimorés,MG
3030,316690 Serrania,MG
3031,316695 Serranópolis de Minas,MG
3032,316700 Serranos,MG
3033,316710 Serro,MG
3034,316720 Sete Lagoas,MG
3035,316555 Setubinha,MG
3036,316730 Silveirânia,MG
3037,316740 Silvianópolis,MG
3038,316750 Simão Pereira,MG
3039,316760 Simonésia,MG
3040,316770 Sobrália,MG
3041,316780 Soledade de Minas,MG
3042,316790 Tabuleiro,MG
3043,316800 Taiobeiras,MG
3044,316805 Taparuba,MG
3045,316810 Tapira,MG
3046,316820 Tapiraí,MG
3047,316830 Taquaraçu de Minas,MG
3048,316840 Tarumirim,MG
3049,316850 Teixeiras,MG
3050,316860 Teófilo Otoni,MG
3051,316870 Timóteo,MG
3052,316880 Tiradentes,MG
3053,316890 Tiros,MG
3054,316900 Tocantins,MG
3055,316905 Tocos do Moji,MG
3056,316910 Toledo,MG
3057,316920 Tombos,MG
3058,316930 Três Corações,MG
3059,316935 Três Marias,MG
3060,316940 Três Pontas,MG
3061,316950 Tumiritinga,MG
3062,316960 Tupaciguara,MG
3063,316970 Turmalina,MG
3064,316980 Turvolândia,MG
3065,316990 Ubá,MG
3066,317000 Ubaí,MG
3067,317005 Ubaporanga,MG
3068,317010 Uberaba,MG
3069,317020 Uberlândia,MG
3070,317030 Umburatiba,MG
3071,317040 Unaí,MG
3072,317043 União de Minas,MG
3073,317047 Uruana de Minas,MG
3074,317050 Urucânia,MG
3075,317052 Urucuia,MG
3076,317057 Vargem Alegre,MG
3077,317060 Vargem Bonita,MG
3078,317065 Vargem Grande do Rio Pardo,MG
3079,317070 Varginha,MG
3080,317075 Varjão de Minas,MG
3081,317080 Várzea da Palma,MG
3082,317090 Varzelândia,MG
3083,317100 Vazante,MG
3084,317103 Verdelândia,MG
3085,317107 Veredinha,MG
3086,317110 Veríssimo,MG
3087,317115 Vermelho Novo,MG
3088,317120 Vespasiano,MG
3089,317130 Viçosa,MG
3090,317140 Vieiras,MG
3091,317160 Virgem da Lapa,MG
3092,317170 Virgínia,MG
3093,317180 Virginópolis,MG
3094,317190 Virgolândia,MG
3095,317200 Visconde do Rio Branco,MG
3096,317210 Volta Grande,MG
3097,317220 Wenceslau Braz,MG
3098,320010 Afonso Cláudio,ES
3099,320016 Água Doce do Norte,ES
3100,320013 Águia Branca,ES
3101,320020 Alegre,ES
3102,320030 Alfredo Chaves,ES
3103,320035 Alto Rio Novo,ES
3104,320040 Anchieta,ES
3105,320050 Apiacá,ES
3106,320060 Aracruz,ES
3107,320070 Atilio Vivacqua,ES
3108,320080 Baixo Guandu,ES
3109,320090 Barra de São Francisco,ES
3110,320100 Boa Esperança,ES
3111,320110 Bom Jesus do Norte,ES
3112,320115 Brejetuba,ES
3113,320120 Cachoeiro de Itapemirim,ES
3114,320130 Cariacica,ES
3115,320140 Castelo,ES
3116,320150 Colatina,ES
3117,320160 Conceição da Barra,ES
3118,320170 Conceição do Castelo,ES
3119,320180 Divino de São Lourenço,ES
3120,320190 Domingos Martins,ES
3121,320200 Dores do Rio Preto,ES
3122,320210 Ecoporanga,ES
3123,320220 Fundão,ES
3124,320225 Governador Lindenberg,ES
3125,320230 Guaçuí,ES
3126,320240 Guarapari,ES
3127,320245 Ibatiba,ES
3128,320250 Ibiraçu,ES
3129,320255 Ibitirama,ES
3130,320260 Iconha,ES
3131,320265 Irupi,ES
3132,320270 Itaguaçu,ES
3133,320280 Itapemirim,ES
3134,320290 Itarana,ES
3135,320300 Iúna,ES
3136,320305 Jaguaré,ES
3137,320310 Jerônimo Monteiro,ES
3138,320313 João Neiva,ES
3139,320316 Laranja da Terra,ES
3140,320320 Linhares,ES
3141,320330 Mantenópolis,ES
3142,320332 Marataízes,ES
3143,320334 Marechal Floriano,ES
3144,320335 Marilândia,ES
3145,320340 Mimoso do Sul,ES
3146,320350 Montanha,ES
3147,320360 Mucurici,ES
3148,320370 Muniz Freire,ES
3149,320380 Muqui,ES
3150,320390 Nova Venécia,ES
3151,320400 Pancas,ES
3152,320405 Pedro Canário,ES
3153,320410 Pinheiros,ES
3154,320420 Piúma,ES
3155,320425 Ponto Belo,ES
3156,320430 Presidente Kennedy,ES
3157,320435 Rio Bananal,ES
3158,320440 Rio Novo do Sul,ES
3159,320450 Santa Leopoldina,ES
3160,320455 Santa Maria de Jetibá,ES
3161,320460 Santa Teresa,ES
3162,320465 São Domingos do Norte,ES
3163,320470 São Gabriel da Palha,ES
3164,320480 São José do Calçado,ES
3165,320490 São Mateus,ES
3166,320495 São Roque do Canaã,ES
3167,320500 Serra,ES
3168,320501 Sooretama,ES
3169,320503 Vargem Alta,ES
3170,320506 Venda Nova do Imigrante,ES
3171,320510 Viana,ES
3172,320515 Vila Pavão,ES
3173,320517 Vila Valério,ES
3174,320520 Vila Velha,ES
3175,320530 Vitória,ES
3176,330010 Angra dos Reis,RJ
3177,330015 Aperibé,RJ
3178,330020 Araruama,RJ
3179,330022 Areal,RJ
3180,330023 Armação dos Búzios,RJ
3181,330025 Arraial do Cabo,RJ
3182,330030 Barra do Piraí,RJ
3183,330040 Barra Mansa,RJ
3184,330045 Belford Roxo,RJ
3185,330050 Bom Jardim,RJ
3186,330060 Bom Jesus do Itabapoana,RJ
3187,330070 Cabo Frio,RJ
3188,330080 Cachoeiras de Macacu,RJ
3189,330090 Cambuci,RJ
3190,330100 Campos dos Goytacazes,RJ
3191,330110 Cantagalo,RJ
3192,330093 Carapebus,RJ
3193,330115 Cardoso Moreira,RJ
3194,330120 Carmo,RJ
3195,330130 Casimiro de Abreu,RJ
3196,330095 Comendador Levy Gasparian,RJ
3197,330140 Conceição de Macabu,RJ
3198,330150 Cordeiro,RJ
3199,330160 Duas Barras,RJ
3200,330170 Duque de Caxias,RJ
3201,330180 Engenheiro Paulo de Frontin,RJ
3202,330185 Guapimirim,RJ
3203,330187 Iguaba Grande,RJ
3204,330190 Itaboraí,RJ
3205,330200 Itaguaí,RJ
3206,330205 Italva,RJ
3207,330210 Itaocara,RJ
3208,330220 Itaperuna,RJ
3209,330225 Itatiaia,RJ
3210,330227 Japeri,RJ
3211,330230 Laje do Muriaé,RJ
3212,330240 Macaé,RJ
3213,330245 Macuco,RJ
3214,330250 Magé,RJ
3215,330260 Mangaratiba,RJ
3216,330270 Maricá,RJ
3217,330280 Mendes,RJ
3218,330285 Mesquita,RJ
3219,330290 Miguel Pereira,RJ
3220,330300 Miracema,RJ
3221,330310 Natividade,RJ
3222,330320 Nilópolis,RJ
3223,330330 Niterói,RJ
3224,330340 Nova Friburgo,RJ
3225,330350 Nova Iguaçu,RJ
3226,330360 Paracambi,RJ
3227,330370 Paraíba do Sul,RJ
3228,330380 Paraty,RJ
3229,330385 Paty do Alferes,RJ
3230,330390 Petrópolis,RJ
3231,330395 Pinheiral,RJ
3232,330400 Piraí,RJ
3233,330410 Porciúncula,RJ
3234,330411 Porto Real,RJ
3235,330412 Quatis,RJ
3236,330414 Queimados,RJ
3237,330415 Quissamã,RJ
3238,330420 Resende,RJ
3239,330430 Rio Bonito,RJ
3240,330440 Rio Claro,RJ
3241,330450 Rio das Flores,RJ
3242,330452 Rio das Ostras,RJ
3243,330455 Rio de Janeiro,RJ
3244,330460 Santa Maria Madalena,RJ
3245,330470 Santo Antônio de Pádua,RJ
3246,330480 São Fidélis,RJ
3247,330475 São Francisco de Itabapoana,RJ
3248,330490 São Gonçalo,RJ
3249,330500 São João da Barra,RJ
3250,330510 São João de Meriti,RJ
3251,330513 São José de Ubá,RJ
3252,330515 São José do Vale do Rio Preto,RJ
3253,330520 São Pedro da Aldeia,RJ
3254,330530 São Sebastião do Alto,RJ
3255,330540 Sapucaia,RJ
3256,330550 Saquarema,RJ
3257,330555 Seropédica,RJ
3258,330560 Silva Jardim,RJ
3259,330570 Sumidouro,RJ
3260,330575 Tanguá,RJ
3261,330580 Teresópolis,RJ
3262,330590 Trajano de Moraes,RJ
3263,330600 Três Rios,RJ
3264,330610 Valença,RJ
3265,330615 Varre-Sai,RJ
3266,330620 Vassouras,RJ
3267,330630 Volta Redonda,RJ
3268,350010 Adamantina,SP
3269,350020 Adolfo,SP
3270,350030 Aguaí,SP
3271,350040 Águas da Prata,SP
3272,350050 Águas de Lindóia,SP
3273,350055 Águas de Santa Bárbara,SP
3274,350060 Águas de São Pedro,SP
3275,350070 Agudos,SP
3276,350075 Alambari,SP
3277,350080 Alfredo Marcondes,SP
3278,350090 Altair,SP
3279,350100 Altinópolis,SP
3280,350110 Alto Alegre,SP
3281,350115 Alumínio,SP
3282,350120 Álvares Florence,SP
3283,350130 Álvares Machado,SP
3284,350140 Álvaro de Carvalho,SP
3285,350150 Alvinlândia,SP
3286,350160 Americana,SP
3287,350170 Américo Brasiliense,SP
3288,350180 Américo de Campos,SP
3289,350190 Amparo,SP
3290,350200 Analândia,SP
3291,350210 Andradina,SP
3292,350220 Angatuba,SP
3293,350230 Anhembi,SP
3294,350240 Anhumas,SP
3295,350250 Aparecida,SP
3296,350260 Aparecida d'Oeste,SP
3297,350270 Apiaí,SP
3298,350275 Araçariguama,SP
3299,350280 Araçatuba,SP
3300,350290 Araçoiaba da Serra,SP
3301,350300 Aramina,SP
3302,350310 Arandu,SP
3303,350315 Arapeí,SP
3304,350320 Araraquara,SP
3305,350330 Araras,SP
3306,350335 Arco-Íris,SP
3307,350340 Arealva,SP
3308,350350 Areias,SP
3309,350360 Areiópolis,SP
3310,350370 Ariranha,SP
3311,350380 Artur Nogueira,SP
3312,350390 Arujá,SP
3313,350395 Aspásia,SP
3314,350400 Assis,SP
3315,350410 Atibaia,SP
3316,350420 Auriflama,SP
3317,350430 Avaí,SP
3318,350440 Avanhandava,SP
3319,350450 Avaré,SP
3320,350460 Bady Bassitt,SP
3321,350470 Balbinos,SP
3322,350480 Bálsamo,SP
3323,350490 Bananal,SP
3324,350500 Barão de Antonina,SP
3325,350510 Barbosa,SP
3326,350520 Bariri,SP
3327,350530 Barra Bonita,SP
3328,350535 Barra do Chapéu,SP
3329,350540 Barra do Turvo,SP
3330,350550 Barretos,SP
3331,350560 Barrinha,SP
3332,350570 Barueri,SP
3333,350580 Bastos,SP
3334,350590 Batatais,SP
3335,350600 Bauru,SP
3336,350610 Bebedouro,SP
3337,350620 Bento de Abreu,SP
3338,350630 Bernardino de Campos,SP
3339,350635 Bertioga,SP
3340,350640 Bilac,SP
3341,350650 Birigui,SP
3342,350660 Biritiba-Mirim,SP
3343,350670 Boa Esperança do Sul,SP
3344,350680 Bocaina,SP
3345,350690 Bofete,SP
3346,350700 Boituva,SP
3347,350710 Bom Jesus dos Perdões,SP
3348,350715 Bom Sucesso de Itararé,SP
3349,350720 Borá,SP
3350,350730 Boracéia,SP
3351,350740 Borborema,SP
3352,350745 Borebi,SP
3353,350750 Botucatu,SP
3354,350760 Bragança Paulista,SP
3355,350770 Braúna,SP
3356,350775 Brejo Alegre,SP
3357,350780 Brodowski,SP
3358,350790 Brotas,SP
3359,350800 Buri,SP
3360,350810 Buritama,SP
3361,350820 Buritizal,SP
3362,350830 Cabrália Paulista,SP
3363,350840 Cabreúva,SP
3364,350850 Caçapava,SP
3365,350860 Cachoeira Paulista,SP
3366,350870 Caconde,SP
3367,350880 Cafelândia,SP
3368,350890 Caiabu,SP
3369,350900 Caieiras,SP
3370,350910 Caiuá,SP
3371,350920 Cajamar,SP
3372,350925 Cajati,SP
3373,350930 Cajobi,SP
3374,350940 Cajuru,SP
3375,350945 Campina do Monte Alegre,SP
3376,350950 Campinas,SP
3377,350960 Campo Limpo Paulista,SP
3378,350970 Campos do Jordão,SP
3379,350980 Campos Novos Paulista,SP
3380,350990 Cananéia,SP
3381,350995 Canas,SP
3382,351000 Cândido Mota,SP
3383,351010 Cândido Rodrigues,SP
3384,351015 Canitar,SP
3385,351020 Capão Bonito,SP
3386,351030 Capela do Alto,SP
3387,351040 Capivari,SP
3388,351050 Caraguatatuba,SP
